person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
30,52000,4.0,14675,9.63,0,0.28,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
36,1200000,16.0,10000,6.54,0,0.01,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
40,1200000,1.0,10000,11.011528565123772,0,0.01,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,900000,11.0,30000,12.69,0,0.03,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,900000,8.0,6000,11.011528565123772,0,0.01,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
36,69000,20.0,35000,11.011528565123772,1,0.51,15,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
45,80000,10.0,35000,11.011528565123772,1,0.44,13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
37,80000,0.0,35000,11.99,1,0.44,17,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
39,708000,14.0,25000,12.18,0,0.04,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,584800,4.0,20000,11.011528565123772,1,0.03,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
36,700000,16.0,25000,12.53,0,0.04,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
40,540600,8.0,35000,15.99,1,0.06,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
37,85000,5.0,35000,8.9,1,0.41,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
43,500000,5.0,25000,12.61,0,0.05,14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
39,403750,10.0,35000,11.011528565123772,1,0.07,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
41,480000,3.0,16000,7.9,0,0.03,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,133000,2.0,35000,14.54,1,0.26,17,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
36,408000,12.0,35000,7.9,0,0.09,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,408000,14.0,6000,12.61,0,0.01,13,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
43,400000,5.0,28000,9.91,0,0.07,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
43,350000,3.0,18000,11.49,0,0.05,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
46,336000,11.0,9000,11.49,0,0.03,13,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
44,67920,13.0,32400,11.011528565123772,1,0.48,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
43,74000,2.0,30600,18.79,1,0.41,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,306000,9.0,15000,10.62,0,0.05,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
47,305000,6.0,10000,13.43,0,0.03,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
46,305000,22.0,20000,17.93,0,0.07,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42,300000,0.0,10000,17.27,0,0.03,14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
37,55000,19.0,30000,9.91,1,0.55,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
47,12000,4.782063827772341,1950,12.69,1,0.16,12,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
37,300000,7.0,25000,11.49,0,0.08,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
36,90000,7.0,30000,15.99,1,0.33,11,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
38,12000,4.782063827772341,4800,7.29,1,0.4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,280000,3.0,5000,14.26,0,0.02,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37,220000,0.0,30000,9.91,0,0.14,17,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
41,268000,0.0,24000,10.37,0,0.09,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
43,267000,14.0,21000,12.69,0,0.08,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,260000,12.0,20000,14.96,0,0.08,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36,250000,14.0,31400,14.27,0,0.13,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
40,56448,4.782063827772341,28000,18.62,1,0.5,14,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
44,12000,5.0,2000,9.88,1,0.17,11,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
41,250000,18.0,5000,9.99,0,0.02,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
36,250000,2.0,20000,7.88,0,0.08,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,250000,14.0,4200,13.11,0,0.02,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,250000,2.0,4000,7.14,0,0.02,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,228000,0.0,25000,15.31,1,0.11,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
45,85000,0.0,26000,14.27,1,0.31,15,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
40,233000,6.0,15000,11.83,0,0.06,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
43,230004,19.0,25000,15.58,0,0.11,15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
42,47000,2.0,25000,12.18,1,0.53,15,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
45,225000,14.0,22200,12.69,0,0.1,12,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
41,225000,13.0,35000,15.62,0,0.16,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
45,225000,9.0,10000,11.011528565123772,0,0.04,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
40,176800,8.0,25000,10.99,1,0.12,17,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
44,210000,4.782063827772341,25000,10.37,0,0.12,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
40,210000,11.0,20000,6.17,0,0.1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,210000,3.0,16000,13.47,0,0.08,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
45,210000,14.0,12000,9.63,0,0.06,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,49000,4.0,25000,17.04,1,0.51,13,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
38,202000,2.0,15000,12.04,0,0.07,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40,201400,2.0,12450,12.23,0,0.06,15,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
45,60000,4.0,25000,9.99,1,0.42,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
37,200004,0.0,5000,11.011528565123772,0,0.02,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
38,200000,2.0,25000,7.9,0,0.13,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,200000,1.0,7000,10.99,0,0.04,15,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
37,200000,2.0,6000,5.42,0,0.03,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,200000,3.0,4800,7.49,0,0.02,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,200000,8.0,14000,7.49,0,0.07,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37,200000,7.0,25000,15.57,0,0.13,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36,200000,12.0,25000,15.2,0,0.13,13,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
41,200000,2.0,1000,10.38,0,0.01,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
37,200000,3.0,25000,10.75,0,0.13,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
39,200000,19.0,18000,10.99,0,0.09,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
41,66504,5.0,25000,17.56,1,0.38,15,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
38,200000,0.0,20000,11.48,0,0.1,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
47,55250,9.0,25000,11.011528565123772,1,0.38,13,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
44,72136,7.0,25000,19.41,1,0.35,17,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
38,192000,22.0,5600,7.9,0,0.03,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,192000,14.0,25600,5.99,0,0.13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,192000,1.0,25000,14.79,0,0.13,14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
36,192000,11.0,20000,11.48,0,0.1,17,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
36,69000,0.0,25000,14.59,1,0.36,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
44,189996,12.0,8000,13.16,0,0.04,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,14400,7.0,7000,5.42,1,0.49,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,174462,9.0,20000,17.04,1,0.11,16,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
37,186000,7.0,3000,6.39,0,0.02,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
46,185000,22.0,20000,11.36,0,0.11,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
43,180000,5.0,6000,14.27,0,0.03,17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
42,14400,3.0,3500,11.011528565123772,1,0.24,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,84000,6.0,25000,12.87,0,0.3,11,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
36,84996,2.0,25000,11.86,0,0.29,11,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
36,180000,5.0,24000,9.99,0,0.13,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
45,180000,8.0,10000,5.99,0,0.06,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,142800,3.0,24000,11.011528565123772,1,0.14,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
39,78000,3.0,25000,16.02,1,0.32,17,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
45,82800,4.0,25000,12.87,1,0.3,14,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
36,175000,2.0,11800,7.51,0,0.07,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,175000,10.0,21000,9.99,0,0.12,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
37,97000,8.0,25000,19.41,0,0.26,11,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
37,88000,4.0,25000,19.66,1,0.28,12,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
36,15000,2.0,5000,13.92,1,0.33,15,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
37,15000,0.0,5000,7.74,1,0.33,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
47,90000,1.0,25000,15.65,1,0.28,17,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
37,175000,2.0,15000,9.76,0,0.09,17,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
37,174996,11.0,6500,13.35,0,0.04,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
37,94000,0.0,25000,13.11,1,0.27,16,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
44,171996,19.0,25000,9.62,0,0.15,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
41,171194,9.0,25000,11.12,0,0.15,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
37,170004,1.0,25000,16.45,0,0.15,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
37,110000,12.0,25000,10.99,0,0.23,12,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
40,98004,4.0,25000,19.04,1,0.26,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
46,170000,13.0,7200,9.91,0,0.04,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
39,170000,16.0,32000,7.49,0,0.19,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,170000,9.0,17000,12.99,0,0.1,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37,114000,10.0,25000,11.011528565123772,0,0.22,13,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
36,103000,6.0,25000,12.53,1,0.24,15,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
38,124499,3.0,25000,13.06,0,0.2,13,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
39,100300,2.0,25000,15.7,1,0.21,16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
40,15600,2.0,4000,15.7,1,0.26,13,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
36,127000,20.0,25000,14.59,1,0.2,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36,145000,0.0,25000,11.011528565123772,0,0.17,15,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
47,165000,2.0,19800,15.65,0,0.12,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40,158000,2.0,25000,16.82,1,0.16,16,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
38,16500,1.0,2000,13.23,0,0.12,11,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
36,430000,2.0,25000,13.8,0,0.06,16,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
48,16800,0.0,3300,10.99,1,0.2,14,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
37,160000,3.0,24000,6.54,0,0.15,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,87000,3.0,24250,11.011528565123772,0,0.28,12,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
37,76066,10.0,24250,15.65,1,0.32,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
42,68850,8.0,24250,15.58,1,0.3,14,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
36,148000,6.0,10000,14.11,1,0.07,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,78200,18.0,24250,16.0,1,0.26,13,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
36,16908,4.782063827772341,3000,5.42,1,0.18,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,125000,1.0,24250,11.011528565123772,0,0.19,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
50,118000,16.0,24250,13.92,1,0.21,12,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
36,135000,0.0,24250,12.87,0,0.18,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
40,45000,15.0,24000,10.65,1,0.53,11,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
38,17108,7.0,4375,7.51,1,0.26,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,17280,0.0,1000,16.29,0,0.06,11,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
39,55059,16.0,24000,12.53,1,0.44,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
38,60000,2.0,24000,13.85,1,0.4,16,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
36,17640,4.0,5875,7.9,1,0.33,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
39,17721,0.0,3975,11.97,1,0.22,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
38,17760,4.782063827772341,2800,11.011528565123772,1,0.16,16,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
39,17760,0.0,4375,5.42,1,0.25,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,72800,3.0,24000,14.09,1,0.33,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
39,67000,0.0,24000,15.31,1,0.36,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
36,78708,7.0,24000,11.12,0,0.3,12,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
38,81000,0.0,24000,8.49,0,0.3,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
43,97500,6.0,24000,10.99,0,0.25,11,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
36,100300,3.0,24000,11.99,0,0.24,11,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
47,18000,4.782063827772341,3000,5.42,1,0.17,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,130000,2.0,24000,9.91,0,0.18,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
41,60000,7.0,23800,6.91,1,0.4,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37,38400,6.0,23500,11.011528565123772,1,0.61,16,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
39,64000,4.0,23500,14.26,1,0.37,13,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
37,18000,4.0,1500,13.47,0,0.08,13,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
40,83000,3.0,23000,12.36,1,0.28,11,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
42,67147,6.0,22400,14.11,1,0.28,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
38,83000,3.0,22250,23.22,1,0.27,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
47,38400,3.0,22000,18.78,1,0.57,17,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
38,56524,16.0,22000,10.75,1,0.39,15,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
43,72000,11.0,22000,10.62,1,0.31,11,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
42,82000,6.0,22000,10.99,0,0.27,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
46,91000,0.0,22000,18.79,1,0.24,16,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
39,119000,3.0,22000,11.49,0,0.18,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
40,167000,2.0,22000,10.99,0,0.13,13,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
48,19200,1.0,7000,11.011528565123772,1,0.36,12,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
37,40000,1.0,21250,12.99,1,0.53,16,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
36,42000,1.0,21000,7.49,1,0.5,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
39,58000,5.0,21000,10.83,1,0.36,16,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
36,59000,2.0,21000,14.11,1,0.36,16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
36,80000,20.0,21000,11.36,0,0.26,12,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
37,92000,0.0,21000,11.63,0,0.23,15,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
39,110000,17.0,21000,11.11,0,0.19,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
39,19404,0.0,6000,11.14,1,0.31,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
38,200000,4.0,21000,10.37,0,0.1,11,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
39,48000,4.0,20500,14.59,1,0.43,16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
36,69996,6.0,20400,10.37,0,0.29,14,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
37,69996,5.0,20400,13.06,0,0.29,11,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
36,38000,15.0,20000,12.41,1,0.53,16,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
37,20000,2.0,3000,12.69,0,0.15,17,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
48,39915,15.0,20000,7.49,1,0.5,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
45,37000,0.0,20000,11.71,1,0.54,15,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
36,45000,4.0,20000,11.36,1,0.44,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
36,48000,2.0,20000,13.61,1,0.42,14,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
37,42000,0.0,20000,14.25,1,0.48,17,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
50,44000,14.0,20000,20.4,1,0.45,11,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
38,50000,8.0,20000,13.85,1,0.4,14,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
40,50004,3.0,20000,11.011528565123772,1,0.4,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
37,45000,2.0,20000,12.53,1,0.44,14,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
43,20000,15.0,5000,7.14,0,0.25,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40,45996,4.0,20000,14.61,1,0.43,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36,20112,4.782063827772341,3900,5.99,0,0.19,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,62400,7.0,20000,12.68,1,0.32,13,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
38,64700,5.0,20000,11.11,1,0.31,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
39,65000,12.0,20000,10.74,1,0.31,17,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
37,65000,2.0,20000,10.25,1,0.31,16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
37,65000,4.0,20000,16.71,1,0.31,17,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
36,65004,3.0,20000,15.33,1,0.31,15,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
38,66690,12.0,20000,14.59,0,0.3,14,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
38,21000,5.0,3000,13.43,0,0.14,17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39,72000,5.0,20000,12.69,0,0.28,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
40,21408,4.782063827772341,1500,11.12,0,0.07,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
41,75000,1.0,20000,11.14,0,0.27,11,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
39,21600,0.0,6000,6.03,0,0.28,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,76464,8.0,20000,13.22,0,0.26,12,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
50,76500,1.0,20000,11.99,0,0.26,17,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
38,21600,1.0,4750,15.23,0,0.22,16,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
36,21600,0.0,2100,8.49,0,0.1,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
41,21600,1.0,3500,13.61,0,0.16,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
36,22000,0.0,8000,6.99,0,0.36,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,84000,0.0,20000,9.64,1,0.24,16,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
40,73100,0.0,20000,14.54,1,0.23,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
36,103000,0.0,20000,13.79,0,0.19,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
37,92000,4.782063827772341,20000,14.46,1,0.22,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38,110000,5.0,20000,6.91,0,0.18,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
40,110000,0.0,20000,10.38,0,0.18,16,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
41,110496,3.0,20000,6.91,0,0.18,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37,108000,0.0,20000,16.32,1,0.19,15,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
37,120000,4.0,20000,13.47,0,0.17,11,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
36,130000,11.0,20000,11.011528565123772,0,0.15,14,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
39,23000,6.0,6400,8.9,0,0.28,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
41,150000,13.0,20000,19.47,0,0.13,15,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
39,150000,0.0,20000,10.08,0,0.13,17,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
45,23000,2.0,7000,7.29,0,0.3,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40,172800,9.0,20000,11.011528565123772,0,0.12,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
42,889000,13.0,20000,11.011528565123772,0,0.02,17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
40,23004,2.0,7750,7.88,0,0.34,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,23004,0.0,12000,11.48,0,0.52,11,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
40,14400,0.0,1000,9.25,0,0.07,11,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
41,23396,5.0,10000,10.38,0,0.43,16,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
47,18000,0.0,1000,14.84,1,0.06,16,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
38,48384,4.0,19000,14.96,1,0.39,16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
38,23868,0.0,7750,12.53,1,0.32,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
36,24000,18.0,6200,10.65,0,0.26,16,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
37,103000,3.0,18550,7.88,0,0.18,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,24000,6.0,1500,6.03,0,0.06,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,150000,19.0,18400,11.011528565123772,0,0.12,17,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
38,40000,4.0,18225,12.42,1,0.46,17,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
42,45000,1.0,18200,10.83,1,0.4,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
37,58000,9.0,18200,10.99,1,0.31,11,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
41,24000,5.0,1500,11.011528565123772,0,0.06,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,36480,0.0,18000,11.71,1,0.49,16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
37,43200,5.0,18000,8.88,1,0.42,16,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
43,50000,6.0,18000,14.35,1,0.36,16,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
45,24000,0.0,4000,13.49,0,0.17,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
45,48500,7.0,18000,13.85,1,0.37,15,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
40,55000,14.0,18000,7.88,1,0.33,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
39,70000,3.0,18000,11.14,0,0.26,14,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
39,73500,1.0,18000,11.011528565123772,0,0.24,15,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
44,24000,4.782063827772341,7750,15.58,0,0.32,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
